@relation ‘jgroups’

@attribute fix {False,True}
@attribute ns numeric
@attribute nd numeric
@attribute nf numeric
@attribute entrophy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute ndev numeric
@attribute age numeric
@attribute nuc numeric
@attribute exp numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute contains_bug {False,True}
@attribute author_date_unix_timestamp numeric

@data
False,1,1,1,0,18,0,3154,11,0,39,9290,0,1054,False,1199601615
False,1,1,1,0,73,5,3240,11,0,41,9291,0,1055,False,1199602296
False,1,2,2,0.996009783,0,417,208.5,11,0,32,697.5,0,184,False,1199663159
False,1,1,1,0,194,0,0,11,0.002013889,26,699,497.5517241,185,False,1199663333
False,1,1,1,0,2,6,770,11,41.67268519,84,700,1.023996534,395,False,1199685234
False,1,1,1,0,0,191,382,1,39.38641204,4,701,1.025389467,186,False,1199685515
False,1,1,1,0,20,33,2123,11,0,175,702,0,396,False,1199686043
False,2,4,4,1.041979724,282,14,1072,11,22.25108507,266,704.5,1.250505655,188,True,1199776470
False,1,2,2,0.918295834,89,127,1045,11,18.76392361,58,707.5,1.576255901,190,False,1199853211
False,1,1,1,0,19,1,406,11,0,29,709,0,191,False,1199860445
False,1,2,2,1,11,3,1486,11,2.512222222,264,710.5,1.35149963,400,False,1199947908
False,1,2,2,0.541139399,45,100,1177,11,171.6022049,186,712.5,1.003119186,402,False,1199947930
False,1,4,4,1.709680292,108,23,2369,11,26.16252025,848,715.5,1.02227824,406,True,1199948010
False,2,5,5,2.087079347,13,10,860.6,11,0,195,9294,0,1840,True,1199952419
False,1,1,1,0,1,1,512,11,0,23,9297,0,5668,False,1199952446
False,1,1,1,0,2,6,4994,11,0,277,9298,0,5669,False,1199954770
False,1,3,3,1.32967769,18,19,786.3333333,11,0,269,719,0,409,True,1200023101
False,1,1,1,0,8,8,1426,11,172.1000231,116,9299,1.005810574,5670,False,1200403493
False,1,1,1,0,2,21,1426,11,0.032696759,118,9300,31.5840708,5671,False,1200406318
False,1,1,1,0,0,104,104,11,0,3,721,0,192,False,1200449636
False,1,3,3,0.659459212,103,52,1097.666667,11,0,285,723,0,412,False,1200466508
True,1,1,1,0,479,495,1062,11,110.6362037,8,725,1.009038633,193,True,1200468958
False,1,1,1,0,18,1,1346,11,170.5609954,60,20,1.005863005,6,False,1200529273
False,1,2,2,0.825626526,25,2,428,12,85.36023148,60,22.5,0.502928764,9,False,1200529388
False,1,1,1,0,3,4,1380,11,0.320868056,62,9301,4.116545828,5672,False,1200556996
False,1,1,1,0,3,2,862,12,0.778078704,62,26,2.285217029,12,False,1200596614
False,1,1,1,0,204,15,543,11,0,17,29,0,3,False,1200607197
False,1,1,1,0,4,5,524,11,260.6310648,46,9302,1.003836841,5673,False,1200638526
False,1,1,1,0,0,20,40,12,1.473391204,2,9303,1.678706373,5674,False,1200656689
False,1,1,1,0,2,2,144,11,59.94986111,50,9304,1.016680606,478,False,1200667803
False,1,1,1,0,7,7,1784,10,0,107,9305,0,1841,False,1200673693
False,1,1,1,0,31,10,1784,10,0.01962963,108,9306,51.94339623,1842,False,1200675389
False,1,1,1,0,3,8,3943,11,0,331,9307,0,5675,False,1200908985
False,1,1,1,0,44,4,3184,11,0,43,9308,0,1056,False,1200926457
False,1,1,1,0,19,14,300,11,53.5015162,66,726,1.018691059,413,False,1200958159
False,2,2,2,0.822404226,31,4,1517.5,11,0,310,727.5,0,194,False,1200965155
False,1,1,1,0,12,0,1880,11,0.158206019,190,729,7.320872046,415,False,1200978824
False,1,1,1,0,3,4,3938,11,0.938240741,332,9309,2.065824534,5676,False,1200990049
False,2,52,52,4.107622292,369,275,1076.923077,12,0,2476,9335.5,0,1853,True,1200998667
False,1,1,1,0,1,83,4078,12,0.033020833,336,9362,31.28391167,5718,False,1201001520
False,2,2,2,0.918295834,8,1,298,11,216.5742593,66,9363.5,1.004146321,5719,False,1201002353
False,1,1,1,0,114,131,1415,12,0,123,9365,0,5720,False,1201011835
False,1,1,1,0,4,4,276,11,257.6487963,26,9366,1.003881252,5721,False,1201015475
False,1,1,1,0,4,3,426,11,266.2613889,42,9367,1.003755708,5722,False,1201015901
False,2,4,4,1.76120367,4,141,224.5,11,146.6784404,90,9369.5,48.26660468,1854,False,1201016358
False,2,6,6,1.706895472,23,1078,944.3333333,12,64.70666088,396,9374.5,1.009911213,1856,False,1201018549
False,2,2,2,0,0,126,63,10,0,20,9378.5,0,1857,False,1201018929
False,1,1,1,0,1,39,716,11,0,7,9380,0,1858,False,1201021155
False,1,1,1,0,0,1,40,1,197.1415625,14,730,1.005072497,24,False,1201047574
False,1,1,1,0,12,0,442,11,0.542986111,54,731,2.841667732,54,False,1201049267
False,1,1,1,0,209,210,491,11,0,37,732,0,195,False,1201049420
True,1,1,1,0,6,7,3672,11,13.17770833,330,9381,1.075885729,5730,False,1201086564
False,1,2,2,0.252530772,140,2,299,10,0,20,9382.5,0,1058,False,1201099016
False,1,1,1,0,26,3,395,11,0,47,9384,0,5731,False,1201099869
False,1,1,1,0,4,4,1596,12,0,157,9385,0,5732,False,1201099911
False,2,4,4,1.373286432,52,341,175.25,11,0,100,9387.5,0,5734,True,1201102362
False,1,1,1,0,2,0,84,11,0.006111111,58,9390,164.6363636,482,False,1201102890
False,1,1,1,0,4,2,1454,12,0,187,9391,0,5735,False,1201106452
False,1,1,1,0,36,2,296,11,51.70670139,10,9392,1.019339853,1859,False,1201161116
False,1,1,1,0,4,1,190,11,57.90603009,48,9393,1.017269359,5736,True,1201178885
False,1,1,1,0,23,30,4990,11,14.16832176,278,9394,1.070579989,5737,False,1201178913
False,1,1,1,0,39,10,5005,11,0,281,9395,0,5738,True,1201182731
False,1,1,1,0,5,1,790,11,0,91,9396,0,5739,False,1201182817
False,1,1,1,0,39,1,402,11,0,13,79,0,15,False,1201220505
False,1,1,1,0,2,0,1818,11,62.1897338,114,733,1.016079824,416,False,1201224657
False,1,1,1,0,13,13,2298,11,8.784768519,182,734,1.113833392,417,False,1201225512
False,2,2,2,0.987692509,17,6,1244.5,11,0,98,735.5,0,196,False,1201229130
False,1,1,1,0,8,8,5034,11,0,283,9397,0,5740,True,1201244779
False,1,3,3,1.546631615,11,7,2167.333333,12,68.83790123,716,9399,1.005989945,5743,False,1201244805
False,1,3,3,1.584962501,9,9,2170,12,0,725,9402,0,5746,True,1201247339
False,1,1,1,0,9,2,1718,12,3.05037037,62,9404,1.327829043,5747,False,1201262219
False,1,2,2,1,6,6,2305,11,27.48923611,452,9405.5,1.254980712,5749,True,1201262255
False,1,1,1,0,7,4,3916,12,0.172986111,342,9407,6.780810919,5750,False,1201262285
False,1,1,1,0,61,20,440,11,0.484189815,14,9408,3.065305732,1860,False,1201262339
False,1,1,1,0,17,20,490,11,7.122314815,38,737,1.140403791,197,False,1201664788
True,1,1,1,0,46,64,3652,11,0,335,738,0,419,False,1201670318
False,1,1,1,0,26,9,484,11,2.026643519,40,739,1.493426688,198,False,1201839890
False,1,2,2,0.927229947,64,117,1369,12,12.88177083,182,740.5,1.058815094,200,False,1202094896
False,1,1,1,0,16,13,3634,11,5.10349537,336,9409,1.195944138,5751,False,1202111260
False,1,1,1,0,3,2,11,1,0,3,9410,0,5752,False,1202131346
False,1,2,2,0.866725613,0,312,156,11,0,48,9411.5,0,5754,False,1202131497
False,1,12,12,2.205897551,17,661,525,12,0,170,9418.5,0,5766,False,1202132594
False,1,1,1,0,9,7,2298,11,10.5255787,184,9425,1.095006653,5767,False,1202134922
False,1,2,2,0.995727452,16,10,2226,11,0,434,742.5,0,421,False,1202174302
False,1,1,1,0,115,0,0,1,0,0,9426,0,1861,False,1202205284
False,1,1,1,0,17,6,951,11,0,123,9427,0,5768,False,1202210660
False,1,1,1,0,27,21,3928,12,0,345,9428,0,5769,False,1202210718
False,1,1,1,0,3,1,3936,12,0,347,9429,0,5770,False,1202212251
True,1,1,1,0,3,3,716,11,0,121,9430,0,5771,True,1202212621
True,1,1,1,0,17,8,725,11,0,123,9431,0,5772,False,1202214285
False,1,1,1,0,3,4,72,10,80.90954861,10,9432,1.012359481,42,False,1202215494
False,1,1,1,0,1,1,70,10,0,13,9433,0,43,True,1202215702
False,1,1,1,0,2,0,72,10,0,15,9434,0,44,False,1202217426
True,1,1,1,0,21,2,3606,12,14.2181713,348,9435,1.070332533,5773,False,1202227117
False,2,3,3,1.077312881,373,338,884.3333333,12,0,217,745,0,201,False,1202263873
False,1,1,1,0,31,16,696,11,83.96045139,22,747,1.01191037,202,False,1202281319
False,1,1,1,0,7,7,1684,12,0.206759259,64,9436,5.836542768,1862,False,1202281737
False,1,1,1,0,8,4,230,1,0.893310185,2,9437,2.119431992,1863,False,1202282466
False,1,1,1,0,2,2,238,1,0,5,9438,0,1864,False,1202282585
False,2,2,2,0.405977038,6,31,964,11,188.6593634,58,9439.5,1.003380985,5774,True,1202296747
False,1,1,1,0,2,1,23,11,0,9,9441,0,46,True,1202298259
False,1,2,2,0.74441318,34,18,672,11,110.2240451,112,9442.5,1.021254206,5776,False,1202298450
False,1,1,1,0,2,2,512,11,0.002430556,78,9444,412.4285714,5777,False,1202298660
False,1,1,1,0,2,4,1456,12,13.82438657,188,9445,1.07233594,5778,False,1202300879
False,1,1,1,0,110,7,547,11,0,3,9446,0,1865,False,1202304473
False,1,1,1,0,12,9,650,11,0.0109375,4,9447,92.42857143,1866,False,1202305418
False,1,1,1,0,17,4,669,11,0,7,9448,0,1867,False,1202317556
False,1,1,1,0,2,2,818,11,0,97,748,0,424,False,1202340276
False,1,1,1,0,20,5,2302,11,2.665868056,186,749,1.375112338,425,False,1202365253
False,1,1,1,0,6,23,2332,11,0.083981481,188,9449,12.90738699,5779,False,1202372509
False,1,1,1,0,16,14,684,11,0,9,9450,0,1868,False,1202375081
False,1,1,1,0,2,2,3640,11,2.327650463,340,9451,1.429617769,5780,False,1202375411
False,1,1,1,0,3,1,686,11,0.005046296,10,9452,199.1651376,1869,False,1202375517
False,2,2,2,0.770629069,18,13,907,11,14.0495081,90,9453.5,1.035589343,1870,False,1202375641
False,1,1,1,0,54,0,0,1,0,0,9455,0,1059,False,1202376367
False,1,1,1,0,12,2,118,1,0,3,9456,0,1060,False,1202376725
False,1,1,1,0,19,1,146,1,0,5,9457,0,1061,False,1202377185
False,1,1,1,0,0,82,82,1,0,7,9458,0,1062,False,1202383749
False,1,1,1,0,26,22,3640,11,0.883483796,342,750,2.131882672,426,False,1202451744
False,1,1,1,0,20,16,3652,11,0,345,9459,0,5782,False,1202457091
False,1,1,1,0,7,2,695,11,0,15,751,0,203,False,1202694657
False,2,2,2,0.994984828,10,14,329,12,115.0405208,34,752.5,1.069657963,204,False,1202772738
False,1,3,3,0.865278054,586,531,1673.333333,11,10.32033565,480,755,1.113231073,430,True,1202788880
False,1,2,2,0.914018511,42,37,157,8,947.8156192,30,757.5,1.000764289,206,False,1202791058
False,1,1,1,0,7,9,482,12,0,35,759,0,431,False,1202795248
False,1,1,1,0,38,43,1170,11,148.7985417,152,760,1.006720496,432,False,1202868809
True,1,1,1,0,8,4,2366,11,0.927430556,192,761,2.078247847,433,False,1202869010
False,1,2,2,0.995252549,58,127,307.5,11,0,52,762.5,0,208,False,1202953777
False,1,2,2,0.909736123,20,20,1617,11,0,296,764.5,0,435,False,1202954129
False,1,1,1,0,11,1,2392,11,0.1984375,196,766,6.039370079,436,False,1202971274
False,1,1,1,0,5,6,1903,11,0,195,767,0,437,False,1203037455
False,1,1,1,0,15,1,976,11,0,125,768,0,438,False,1203037508
False,1,4,4,1.908041101,45,44,764.25,12,0,108,770.5,0,212,True,1203037574
False,1,2,2,0.764204507,18,9,2249,11,3.979247685,448,773.5,1.135758757,440,False,1203049417
False,1,1,1,0,16,1,537,11,0,17,9460,0,1871,True,1203350689
False,1,1,1,0,25,25,1902,11,0,197,775,0,441,False,1203384621
False,1,1,1,0,12,16,3662,11,0,349,776,0,442,True,1203384727
False,1,1,1,0,66,8,552,11,0.78755787,18,9461,2.269747961,1872,False,1203418734
False,1,1,1,0,7,1,668,11,0.002581019,20,9462,388.4439462,1873,False,1203418957
False,1,1,1,0,6,1,597,11,0,37,9463,0,5783,False,1203425574
False,1,1,1,0,2,2,318,11,0,115,9464,0,5784,False,1203428256
False,2,2,2,0.779349837,9,4,438,11,13.08032407,72,9465.5,1.038311175,1874,False,1203429061
False,1,2,2,0.997180399,16,16,1106,11,22.33251157,48,777.5,1.030524088,214,False,1203464039
False,1,1,1,0,1,1,1902,11,1.008136574,198,779,1.991929095,443,False,1203471724
False,1,1,1,0,3,4,601,11,0,39,9467,0,5786,False,1203522717
False,1,2,2,0.954434003,7,1,881,12,119.5581076,258,780.5,1.005343522,26,False,1203556374
False,1,1,1,0,33,26,467,1,0,19,782,0,215,False,1203575532
False,1,1,1,0,1,1,20,12,0,5,9468,0,160,False,1203582081
False,1,2,2,0.998845536,15,10,1857.5,11,0,386,9469.5,0,5788,True,1203592151
False,1,1,1,0,2,35,1732,12,27.05921296,64,9471,1.03695599,5789,False,1203600135
False,1,1,1,0,60,5,3993,12,0,349,9472,0,5790,True,1203600220
False,1,1,1,0,3,3,688,11,0,25,9473,0,1875,False,1203600234
False,1,1,1,0,1,1,1726,12,30.11092593,76,9474,1.033210536,5791,False,1203600251
False,1,1,1,0,4,11,532,11,107.9340394,38,9475,1.009264918,5792,True,1203600300
False,2,2,2,0.954434003,2,6,443,11,1.00396412,78,9476.5,1.499696169,1876,False,1203601390
False,1,1,1,0,25,13,208,11,11.42769676,24,9478,1.087506697,1877,False,1203941130
True,1,1,1,0,2,2,3658,11,0,351,9479,0,5794,False,1203943677
False,2,13,13,3.112381172,110,187,1103.230769,12,66.49799947,794,9486,1.007194028,1884,True,1203956646
False,1,1,1,0,52,18,1754,12,5.164664352,258,783,1.193623425,27,False,1204002601
False,1,1,1,0,31,25,1822,12,0.781053241,260,30,2.280322452,6,False,1204070084
False,1,1,1,0,17,11,424,11,49.20746528,30,9493,1.02032212,1885,False,1204111970
False,1,1,1,0,27,9,3662,12,0,351,9494,0,5801,True,1204129213
True,1,1,1,0,5,5,3680,12,0,353,9495,0,5802,False,1204130452
False,1,1,1,0,3,1,320,10,113.141875,22,9496,1.008838461,5803,False,1204131524
True,1,4,4,1.936260028,11,11,1493,12,0,164,9498.5,0,5807,False,1204183824
False,1,1,1,0,5,1,412,11,0,13,9501,0,5808,True,1204200479
False,1,1,1,0,37,10,240,11,239.2524537,2,9502,1.004179685,1886,False,1204205292
True,1,1,1,0,21,3,434,11,0,15,9503,0,5809,False,1204205330
False,1,1,1,0,1,1,402,9,0,25,9504,0,5810,False,1204205646
False,1,1,1,0,18,5,361,11,0,55,9505,0,5811,False,1204273333
False,1,1,1,0,21,7,864,11,22.85793981,38,9506,1.043748475,5812,False,1204273376
False,1,1,1,0,1,3,40,6,0,3,9507,0,5813,False,1204274830
False,1,2,2,0.999337504,32,34,2569,12,20.94832755,294,9508.5,1.025069118,5815,False,1204287592
False,1,1,1,0,3,3,270,9,0,21,9510,0,1887,False,1204287606
False,2,5,5,0.752262,290,162,661.6,12,0,263,9513,0,1888,False,1204358651
False,1,2,2,0.7928435,208,35,241.5,11,0,18,9516.5,0,1890,False,1204547544
False,1,1,1,0,38,0,0,1,0,0,9518,0,1063,False,1204628137
False,1,1,1,0,4,3,76,1,0.000914352,2,9519,1094.670886,1064,False,1204628216
False,3,3,3,1.459147917,6,6,695.3333333,12,76.95631559,450,9521,1.055315073,5820,False,1204634093
False,1,1,1,0,9,2,78,1,0.091412037,4,9523,11.93947835,1065,False,1204636114
False,1,1,1,0,3,2,92,1,0.001180556,6,9524,848.0588235,1066,False,1204636216
False,1,1,1,0,5,1,98,1,0,9,9525,0,1067,False,1204638887
False,1,1,1,0,27,1,102,1,0.01900463,10,9526,53.61875761,1068,False,1204640529
False,1,1,1,0,10,3,154,1,0.013530093,12,9527,74.90932421,1069,False,1204641698
False,1,1,1,0,6,1,173,1,0,15,9528,0,1070,False,1204643580
False,2,2,2,0.970950594,3,2,115,12,112.2959491,44,9529.5,1.006678781,162,False,1204644929
False,1,1,1,0,2,1,178,1,0.033391204,16,9531,30.94800693,1072,False,1204646465
False,1,1,1,0,3,1,180,1,0.791944444,18,9532,2.262714837,1073,False,1204714889
False,1,1,1,0,22,1,184,1,0.212453704,20,9533,5.706907823,1074,False,1204733245
False,1,11,11,2.63568997,577,23,1399.818182,12,0,1353,789,0,454,True,1204762445
False,1,1,1,0,2,2,1254,12,0.00537037,104,795,187.2068966,455,False,1204762909
False,1,5,5,1.397669673,286,190,167.6,12,0.025127315,10,798,19.17411331,460,True,1204764616
False,1,1,1,0,1,1,90,11,204.7027199,34,801,1.004885133,55,False,1204765234
False,1,1,1,0,23,17,1254,12,0.028113426,106,802,36.5701935,461,False,1204765338
False,1,1,1,0,5,2,630,12,0.009467593,4,803,106.6234719,462,False,1204765434
False,1,2,2,0.145494249,95,98,453.5,12,0,12,804.5,0,464,True,1204766893
False,1,1,1,0,16,3,1174,12,4.760601852,80,806,1.210057474,465,False,1204769967
False,1,1,1,0,28,3,1731,11,0,183,807,0,466,False,1204771252
False,1,1,1,0,49,29,1016,11,0,25,808,0,467,True,1204781339
False,1,2,2,0.453716339,26,16,1716,11,60.25636574,192,809.5,74.72428546,469,False,1204781925
False,1,2,2,0.503258335,27,9,1217,12,21.82240741,154,811.5,1.022923688,471,False,1204785693
False,1,4,4,1.454621075,112,84,979.5,12,117.3772569,266,814.5,12.6972462,475,False,1204787540
False,1,1,1,0,68,0,0,1,0,0,9534,0,5821,False,1204792728
False,1,1,1,0,3,1,136,1,0.00849537,2,9535,118.7111717,5822,False,1204793462
False,1,1,1,0,22,14,638,12,0,9,9536,0,5823,False,1204793721
False,1,1,1,0,20,15,646,12,0.008599537,10,9537,117.2853297,5824,False,1204794464
False,1,1,1,0,21,14,147,1,0,5,9538,0,5825,True,1204795029
False,1,1,1,0,2,2,154,1,0,7,9539,0,5826,False,1204795078
False,1,1,1,0,3,3,226,1,0.806458333,22,9540,2.239989667,1075,False,1204802923
False,1,2,2,0,7,0,90.5,10,0,12,9541.5,0,47,False,1204802978
False,3,5,5,1.434267348,65,7,416,12,0,281,9545,0,1891,False,1204807265
False,1,2,2,0.999999783,912,913,913,12,22.0439294,112,9548.5,0.511340991,1893,False,1204807858
False,1,2,2,1,912,912,912,12,0.009328704,116,9550.5,81.39702233,1895,False,1204808664
False,1,1,1,0,2,1,226,1,0.074652778,24,9552,14.39534884,1076,False,1204809373
False,1,2,2,0.181442969,141,114,478.5,12,0,20,817.5,0,477,True,1204853442
False,1,1,1,0,142,101,757,12,0,15,819,0,478,False,1204873070
False,1,1,1,0,2,2,1886,12,0.813321759,266,9553,2.229525693,164,False,1204877536
False,1,1,1,0,85,23,860,12,0,17,820,0,479,False,1204879083
False,1,1,1,0,34,20,936,12,0,19,821,0,480,True,1204880842
False,1,1,1,0,5,3,952,12,0,21,822,0,481,False,1204881506
False,1,1,1,0,269,242,981,12,0,23,823,0,482,True,1204882149
False,1,1,1,0,14,10,1008,12,0.016875,24,824,60.25925926,483,True,1204883607
False,1,1,1,0,2,1,228,1,1.07375,26,9554,1.931315483,1077,False,1204902145
False,1,1,1,0,3,4,33,12,0,3,9555,0,1896,False,1204906198
False,1,1,1,0,19,17,1016,12,0.835173611,26,825,2.197355839,484,False,1204955766
False,1,14,14,3.628885094,171,31,1121.714286,12,81.64882275,1456,832.5,1.007002275,498,True,1204969606
False,1,1,1,0,33,7,1020,12,1.861006944,28,840,1.537343508,499,True,1205116557
False,1,2,2,0.161570766,88,81,790,12,291.3464641,128,841.5,1.12291405,501,False,1205119274
False,1,1,1,0,5,5,1072,12,0.128506944,30,843,8.781680627,502,False,1205127660
False,1,1,1,0,26,7,1091,12,0,33,844,0,503,False,1205131059
False,1,1,1,0,17,1,154,1,3.905810185,8,9556,1.256028827,5827,False,1205132540
False,1,1,1,0,10,1,195,1,0,11,9557,0,5828,True,1205132781
False,1,3,3,1.459147917,6,6,1497.333333,12,0,385,9559,0,5831,False,1205133117
False,1,1,1,0,4,2,4148,12,4.296631944,352,9561,1.232740438,5832,False,1205133674
False,1,1,1,0,2,2,1170,12,0,157,9562,0,5833,False,1205133724
False,1,3,3,1.530493057,9,9,561.3333333,12,0,227,9564,0,5836,False,1205133854
True,1,2,2,0,1,1,109,12,3.782905093,16,9566.5,1.198260327,52,False,1205134108
True,1,1,1,0,2,2,204,1,0.0775,12,845,13.90322581,504,False,1205139477
False,1,1,1,0,45,11,1144,12,0,35,846,0,505,True,1205139648
False,1,1,1,0,4,8,264,12,0,9,847,0,506,False,1205139679
False,1,1,1,0,34,33,1179,12,0,37,848,0,507,True,1205141287
False,1,1,1,0,9,3,204,1,0.023252315,14,9568,44.00647088,5837,False,1205141486
False,1,1,1,0,4,1,196,11,17.82540509,54,9569,1.056099707,5838,False,1205141505
False,1,1,1,0,9,3,1186,12,0,39,849,0,508,False,1205142153
False,3,54,54,5.133045956,3199,3753,445,13,0,560,9596.5,0,1948,True,1205163559
False,1,1,1,0,2,1,202,11,0.283171296,56,9624,4.531431374,5840,False,1205165971
False,1,1,1,0,4,3,1149,13,0,7,9625,0,1949,False,1205166309
False,1,1,1,0,1,6,512,13,0.037974537,18,9626,27.33343493,1950,False,1205166840
False,1,1,1,0,4,1,1948,13,0.038125,270,9627,27.2295082,166,False,1205166853
False,1,1,1,0,31,6,1175,13,0,9,9628,0,1951,True,1205167493
False,1,1,1,0,1,0,38,1,48.05775463,16,850,1.020808296,28,False,1205199764
False,1,1,1,0,28,27,1193,12,0,41,851,0,509,True,1205201283
False,1,3,3,1.499317982,30,16,42,12,5.066712963,12,853,1.120612933,512,False,1205202380
False,1,1,1,0,2,2,1954,13,0,273,9629,0,167,False,1205222981
False,1,1,1,0,2,2,1200,13,0,11,9630,0,1952,False,1205224164
False,1,1,1,0,3,3,1200,13,0.020162037,12,9631,50.59816303,1953,False,1205225906
False,1,1,1,0,3,3,1954,13,0,275,9632,0,168,False,1205232583
False,1,1,1,0,2,10,124,13,0,9,9633,0,1954,False,1205235109
False,1,3,3,1.546179692,8,8,51.33333333,12,0.916921296,18,856,1.666481533,515,False,1205281602
False,1,1,1,0,1,9,56,12,0,9,858,0,516,False,1205297295
False,2,3,3,0.461490599,48,5,689,13,0,287,9635,0,1956,False,1205306695
False,1,1,1,0,31,10,2846,11,264.8256713,76,9637,1.003776069,5841,False,1205307029
False,1,1,1,0,25,2,3706,12,6.304108796,354,859,1.158626704,517,False,1205307120
False,1,1,1,0,17,3,466,11,0,17,9638,0,5842,False,1205308682
False,1,1,1,0,5,7,326,12,0,23,860,0,518,False,1205308910
False,1,1,1,0,1,2,480,11,0.034270833,18,9639,30.17933131,5843,False,1205311643
False,1,1,1,0,8,4,3752,12,0.082326389,356,9640,13.14677351,5844,False,1205314233
False,1,1,1,0,26,1,837,12,0,51,9641,0,5845,False,1205314261
False,1,2,2,0.650022422,26,10,1988,12,0,360,9642.5,0,5847,False,1205315839
False,1,1,1,0,19,3,1482,12,2.174594907,194,9644,1.459855763,5848,False,1205321739
False,1,1,1,0,19,0,3308,11,66.21493056,42,9645,1.015102334,1078,False,1205323266
False,1,1,1,0,2,2,1854,11,0,153,9646,0,5849,False,1205334637
False,1,1,1,0,19,7,1756,11,6.527337963,184,9647,1.153201811,5850,True,1205335214
False,1,2,2,0.566509507,19,11,621,12,1.518385417,50,861.5,1.639222615,520,False,1205372631
False,1,18,18,3.903104446,104,121,1632.277778,12,0,2516,871.5,0,538,True,1205373612
False,1,65,65,5.408798667,9,3253,68.52307692,13,0,597,913,0,603,False,1205375296
False,1,3,3,1.125513834,113,168,248.3333333,13,0,55,947,0,606,False,1205376177
False,1,1,1,0,50,54,1210,13,0.137789352,48,949,8.257454851,607,True,1205387201
False,1,1,1,0,3,6,124,1,1351.624109,12,9648,1.000739851,1079,False,1205395892
False,1,1,1,0,6,1,216,13,0.526956019,20,9649,2.897691581,5851,False,1205421706
False,1,3,3,1.214127269,17,17,2342.666667,12,24.29670139,606,951,1.082511386,610,False,1205460564
False,1,1,1,0,0,26,52,1,1648.061319,2,953,1.000606774,611,False,1205463142
False,1,1,1,0,5,5,60,7,0,3,954,0,612,False,1205465416
False,1,1,1,0,62,28,4188,12,0,359,955,0,613,False,1205470817
False,1,1,1,0,2,2,662,13,0,13,9650,0,1957,False,1205496621
False,1,1,1,0,224,0,224,1,0,1,9651,0,5852,True,1205502992
False,1,1,1,0,5,23,2040,13,2.274166667,278,9652,1.43972151,170,False,1205503183
False,1,3,3,0,0,15,67.66666667,12,0,25,9654,0,55,False,1205503259
False,3,3,3,1.110303149,131,62,829.3333333,13,4.543433642,286,9657,1.156555379,1958,True,1205830176
False,1,1,1,0,32,1,230,1,12.94224537,28,9659,1.077266345,1080,False,1206020355
False,1,1,1,0,25,26,2042,13,2.206111111,282,9660,1.453286326,172,False,1206020784
False,1,3,3,1.041472763,13,20,382.3333333,12,0,179,957,0,616,False,1206411211
False,1,1,1,0,9,16,1194,12,12.02909722,84,959,1.083131758,617,False,1206412926
False,1,1,1,0,5,3,474,1,33.10358796,20,9661,1.030208206,1959,False,1206435682
False,1,1,1,0,2,2,3752,12,0,361,9662,0,5854,False,1206436092
False,2,2,2,0.36775629,374,236,1308,12,121.6822222,32,960.5,1.020736938,216,False,1206496160
False,2,4,4,1.603742563,113,69,1370.5,12,65.26909722,526,963.5,1.029913825,217,True,1206608573
False,1,1,1,0,3,3,3010,12,0.091006944,270,9663,11.98817245,5855,True,1206616436
False,1,1,1,0,10,1,54,1,975.8073958,4,9664,1.001024792,5856,False,1206616575
False,1,1,1,0,13,3,1164,12,0,83,9665,0,5857,False,1206616612
False,1,2,2,1,4,4,313,12,3.01587963,136,966.5,1.248683665,623,False,1206671783
False,1,1,1,0,1,0,24,11,50.76929398,10,9666,1.019696945,47,False,1206684726
False,1,1,1,0,51,46,1854,12,31.57519676,56,9667,1.031670428,5858,True,1206684743
False,1,1,1,0,4,1,1146,12,26.96447917,42,9668,1.037085827,5859,False,1206688382
False,1,1,1,0,4,1,1155,12,0,45,9669,0,5860,False,1206688435
False,1,1,1,0,13,7,1864,12,0.070509259,58,9670,15.18253447,5861,False,1206690835
False,1,1,1,0,13,1,4996,12,0,289,9671,0,5862,False,1206706259
False,1,1,1,0,4,3,1159,12,0,47,9672,0,5863,False,1206706544
False,2,9,9,2.506691098,15,174,383.5555556,13,129.5687706,148,972,1.00122324,223,True,1206944120
False,1,1,1,0,0,3,88,11,68.5824537,60,977,1.014580989,56,False,1207028414
False,1,1,1,0,15,5,2422,11,0,199,978,0,627,False,1207098726
True,1,2,2,0.995727452,10,3,1179.5,12,0,372,9673.5,0,5865,False,1207210089
False,1,1,1,0,1,2,861,12,0,55,9675,0,5866,False,1207233528
False,1,2,2,0.918295834,3,3,607,13,0,56,9676.5,0,5868,False,1207233818
False,1,1,1,0,41,20,1008,12,37.93177083,128,9678,1.026363125,5869,False,1207233951
False,1,1,1,0,3,4,4222,12,20.40702546,360,9679,1.049002732,5870,False,1207233984
False,1,2,2,0.876716289,38,16,601,12,0,134,979.5,0,629,True,1207281855
False,1,1,1,0,8,6,1062,12,0.026921296,132,9680,38.14531384,5871,True,1207284181
False,1,1,1,0,3,3,336,11,0,17,9681,0,1960,True,1207286127
True,1,1,1,0,1,4,1066,12,0.144907407,134,9682,7.900958466,5872,False,1207296701
False,1,1,1,0,20,10,2358,12,0,29,981,0,630,False,1207301801
False,1,1,1,0,3,1,292,11,0,9,9683,0,5873,False,1207304616
False,1,2,2,0,1,1,94,12,0,22,9684.5,0,57,False,1207309867
False,1,1,1,0,12,9,3755,12,0,363,9686,0,5874,False,1207548054
