NS	Entrophy	AGE	
3.0	0.0	1.0	
3.0	0.0	1.0	
3.0	0.0	1.0	
3.0	0.0	1.0	
3.0	0.0	1.0	
3.0	0.0	1.0	
3.0	0.0	1.0	
3.0	0.0	1.0	
3.0	0.0	1.0	
3.0	0.0	1.0	
3.0	0.0	1.0	
3.0	0.0	1.0	
3.0	0.0	1.0	
3.0	0.0	1.0	
3.0	0.0	1.0	
3.0	0.0	1.0	
3.0	0.0	1.0	
3.0	0.0	1.0	
3.0	0.0	1.0	
3.0	0.0	1.0	
3.0	0.0	1.0	
3.0	0.0	1.0	
3.0	0.0	1.0	
3.0	0.0	1.0	
3.0	0.0	1.0	
3.0	0.0	1.0	
3.0	0.0	2.0	
3.0	0.0	2.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	0.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	1.0	3.0	
3.02	2.0	3.0	
3.02	2.0	3.0	
3.02	2.0	3.0	
3.02	2.0	3.0	
3.02	2.0	3.0	
3.02	2.0	3.0	
3.02	2.0	3.0	
3.02	2.0	3.0	
3.02	2.0	3.0	
3.02	2.0	3.0	
3.02	2.0	3.0	
3.02	2.0	3.0	
3.02	2.0	3.0	
3.02	2.0	3.0	
3.02	2.0	3.0	
3.02	2.0	3.0	
3.02	2.0	3.0	
3.02	2.0	3.0	
3.02	2.0	3.0	
3.02	2.0	3.0	
3.02	2.0	3.0	
3.02	2.0	3.0	
3.02	2.0	3.0	
3.02	2.0	3.0	
3.02	2.0	3.0	
3.02	2.0	3.0	
3.02	2.0	3.0	
3.02	2.0	3.0	
3.02	2.0	3.0	
3.02	2.0	3.0	
3.02	2.0	3.0	
3.02	2.0	3.0	
3.02	2.0	3.0	
3.02	2.0	3.0	
3.02	2.0	3.0	
3.02	2.0	3.0	
3.02	2.0	3.0	
3.02	2.0	3.0	
3.02	2.0	3.0	
3.02	2.0	3.0	
3.02	2.0	3.0	
3.02	2.0	3.0	
3.02	2.0	3.0	
3.02	2.0	3.0	
3.04	3.02	3.0	
3.04	3.02	3.0	
3.04	3.02	3.0	
3.04	3.02	3.0	
3.04	3.02	3.0	
3.04	3.02	3.0	
3.04	3.02	3.0	
3.04	3.02	3.0	
3.04	3.02	3.0	
3.04	3.02	3.0	
3.04	3.02	3.0	
3.04	3.02	3.0	
3.04	3.02	3.0	
3.04	3.02	3.0	
3.04	3.02	3.0	
3.04	3.02	3.0	
3.04	3.02	3.0	
3.04	3.02	3.0	
3.04	3.02	3.0	
3.04	3.02	3.0	
3.04	3.02	3.0	
3.04	3.02	3.0	
3.04	3.02	3.0	
3.04	3.02	3.0	
3.04	3.02	3.0	
3.04	3.02	3.0	
3.04	3.02	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
